GEOCODIGO_MUNICIPIO;NOME_MUNICIPIO;LONGITUDE;LATITUDE
3202652;IRUPI;-41.6475278614673;-20.3485970392932
3202702;ITAGUAÇU;-40.8565984866284;-19.8025077112127
3202801;ITAPEMIRIM;-40.836145116845;-21.0110996272507
3202900;ITARANA;-40.879791082226;-19.872348006049
3203007;IÚNA;-41.5328886935213;-20.3485995137779
3203056;JAGUARÉ;-40.0861409923639;-18.9004359095214
3203106;JERÔNIMO MONTEIRO;-41.4029345744706;-20.7976978982677
3203130;JOÃO NEIVA;-40.3808804853376;-19.7529585988572
3203163;LARANJA DA TERRA;-41.0552443545224;-19.898693450439
3203205;LINHARES;-40.0653057986955;-19.3981059344649
3203304;MANTENÓPOLIS;-41.117737478806;-18.8611789662471
3203320;MARATAÍZES;-40.8301872856744;-21.0429962752913
3203346;MARECHAL FLORIANO;-40.6803834328881;-20.4267085919717
3203353;MARILÂNDIA;-40.5509510036323;-19.4128127577518
3203403;MIMOSO DO SUL;-41.3644252658845;-21.0653735081717
3203502;MONTANHA;-40.3634208795715;-18.1268566471782
3203601;MUCURICI;-40.5179268365101;-18.097236379572
3203700;MUNIZ FREIRE;-41.417513780413;-20.4565455935268
3203809;MUQUI;-41.3462139983691;-20.9536923095423
3203908;NOVA VENÉCIA;-40.401547877017;-18.7129060016259
3204005;PANCAS;-40.8560031007125;-19.224419786132
3204054;PEDRO CANÁRIO;-39.9549369518726;-18.2971915038956
3204104;PINHEIROS;-40.2177280801912;-18.413323343618
3204203;PIÚMA;-40.7279809404286;-20.8376088996899
3204252;PONTO BELO;-40.538133777058;-18.1291260855312
3204302;PRESIDENTE KENNEDY;-41.0518956305895;-21.1001484084681
3204351;RIO BANANAL;-40.3224784282699;-19.2770864859237
3204401;RIO NOVO DO SUL;-40.9362283554512;-20.8645861496867
3204500;SANTA LEOPOLDINA;-40.5332096123378;-20.0988906924926
3204559;SANTA MARIA DE JETIBÁ;-40.7416178006497;-20.0288140581884
3204609;SANTA TERESA;-40.5989977217142;-19.9377143168607
3204658;SÃO DOMINGOS DO NORTE;-40.621877732717;-19.1481685100059
3204708;SÃO GABRIEL DA PALHA;-40.52959950756;-19.021964753249
3204807;SÃO JOSÉ DO CALÇADO;-41.6560878498074;-21.0261302467275
3204906;SÃO MATEUS;-39.8582005956105;-18.7184469678596
3204955;SÃO ROQUE DO CANAÃ;-40.6431387555474;-19.7253072048101
3205002;SERRA;-40.2752170367085;-20.1567698424317
3205010;SOORETAMA;-40.0964908071322;-19.1919496278562
3205036;VARGEM ALTA;-41.0071483601643;-20.6716781987879
3205069;VENDA NOVA DO IMIGRANTE;-41.1290532110882;-20.3315181774343
3205101;VIANA;-40.4956243354911;-20.3908625111662
3205150;VILA PAVÃO;-40.6024114108213;-18.620803452346
3205176;VILA VALÉRIO;-40.3905897774138;-18.9936174389143
3205200;VILA VELHA;-40.2939566369471;-20.3383741042139
3205309;VITÓRIA;-40.3222087267266;-20.3201537928533
3300100;ANGRA DOS REIS;-44.3196272622666;-23.0091159352755
3300159;APERIBÉ;-42.1049166541126;-21.6194217697861
3300209;ARARUAMA;-42.3410960231634;-22.8774383873544
3300225;AREAL;-43.1010698051683;-22.2369120035668
3300233;ARMAÇÃO DOS BÚZIOS;-41.8877494680881;-22.7577637929238
3300258;ARRAIAL DO CABO;-42.0283359676368;-22.967638277584
3300308;BARRA DO PIRAÍ;-43.8284524538255;-22.469596292124
3300407;BARRA MANSA;-44.1724313736866;-22.5453011339305
3300456;BELFORD ROXO;-43.3996249708152;-22.7645559675461
3300506;BOM JARDIM;-42.4172114822868;-22.1533052283079
3300605;BOM JESUS DO ITABAPOANA;-41.6776797949817;-21.1344974418774
3300704;CABO FRIO;-42.0200748019026;-22.880764667133
3300803;CACHOEIRAS DE MACACU;-42.6631643572627;-22.4675708722497
3300902;CAMBUCI;-41.9086360046562;-21.5772767096589
3300936;CARAPEBUS;-41.6640105958578;-22.1825947273674
3300951;COMENDADOR LEVY GASPARIAN;-43.2172237155871;-22.0333589383828
3301009;CAMPOS DOS GOYTACAZES;-41.3304764918626;-21.7518986320641
3301108;CANTAGALO;-42.365977599021;-21.9818398587921
3301157;CARDOSO MOREIRA;-41.6132963462101;-21.4961573566676
3301207;CARMO;-42.6097176406817;-21.9293117801394
3301306;CASIMIRO DE ABREU;-42.204210544431;-22.4795365025548
3301405;CONCEIÇÃO DE MACABU;-41.8677585057148;-22.0878715265254
3301504;CORDEIRO;-42.3630305379077;-22.0277765631233
3301603;DUAS BARRAS;-42.515097631467;-22.0589060899401
3301702;DUQUE DE CAXIAS;-43.3098880717226;-22.7852532496542
3301801;ENGENHEIRO PAULO DE FRONTIN;-43.6794768289526;-22.5436846647273
3301850;GUAPIMIRIM;-42.9783297043207;-22.5195957941239
3301876;IGUABA GRANDE;-42.2221245423239;-22.8390569836941
3301900;ITABORAÍ;-42.8603434261964;-22.7458630174263
3302007;ITAGUAÍ;-43.7750406349418;-22.871250768422
3302056;ITALVA;-41.690964760493;-21.4251032779829
3302106;ITAOCARA;-42.0777295245708;-21.6705026732971
3302205;ITAPERUNA;-41.8862031766506;-21.2105910847538
3302254;ITATIAIA;-44.562771994177;-22.4970145997172
3302270;JAPERI;-43.6537858009828;-22.6448185711114
3302304;LAJE DO MURIAÉ;-42.1311744192347;-21.2057208352488
3302403;MACAÉ;-41.775064285476;-22.368704974385
3302452;MACUCO;-42.2570738797263;-21.9902295051434
3302502;MAGÉ;-43.0402461327151;-22.6543487574334
3302601;MANGARATIBA;-44.0411265453576;-22.9617119412403
3302700;MARICÁ;-42.819824114827;-22.916955337401
3302809;MENDES;-43.7214868876951;-22.5174226018979
3302858;MESQUITA;-43.4292237631069;-22.768087922635
3302908;MIGUEL PEREIRA;-43.4746761214594;-22.4554266084252
3303005;MIRACEMA;-42.1984114071903;-21.4111632991603
3303104;NATIVIDADE;-41.9764403133446;-21.0437569889655
3303203;NILÓPOLIS;-43.4166099808637;-22.8075142239115
3303302;NITERÓI;-43.0758231672735;-22.8964523851273
3303401;NOVA FRIBURGO;-42.5327712629633;-22.2864614591961
3303500;NOVA IGUAÇU;-43.4503453299191;-22.7598348262648
3303609;PARACAMBI;-43.7093845630292;-22.6097271620662
3303708;PARAÍBA DO SUL;-43.2895444648457;-22.1619815421833
3303807;PARATY;-44.7108585020174;-23.2194136073409
3303856;PATY DO ALFERES;-43.4248709167338;-22.4274146332335
3303906;PETRÓPOLIS;-43.177336576675;-22.5105986119618
3303955;PINHEIRAL;-44.0003545569539;-22.5156739857918
3304003;PIRAÍ;-43.8993511857657;-22.6287569098054
3304102;PORCIÚNCULA;-42.0401563585052;-20.9626076269766
3304110;PORTO REAL;-44.2969007349911;-22.432948423821
3304128;QUATIS;-44.2627113015842;-22.409918661677
3304144;QUEIMADOS;-43.5556695470827;-22.7174304900919
3304151;QUISSAMÃ;-41.4725094000999;-22.1066401655146
3304201;RESENDE;-44.4436134229207;-22.4711835861228
3304300;RIO BONITO;-42.6259978411627;-22.7112715025702
3304409;RIO CLARO;-44.1394056377073;-22.7317268340485
3304508;RIO DAS FLORES;-43.5764329481335;-22.171862243836
3304524;RIO DAS OSTRAS;-41.9369671271608;-22.523941185805
3304557;RIO DE JANEIRO;-43.2278751249952;-22.8766521181865
3304607;SANTA MARIA MADALENA;-42.0144449928315;-21.9660944706772
3304706;SANTO ANTÔNIO DE PÁDUA;-42.1779115574882;-21.5359771209445
3304755;SÃO FRANCISCO DE ITABAPOANA;-41.1177197285798;-21.4801381322882
3304805;SÃO FIDÉLIS;-41.7555923123358;-21.6436265466279
3304904;SÃO GONÇALO;-43.0323350619648;-22.8295473130261
3305000;SÃO JOÃO DA BARRA;-41.050348145484;-21.6404577523792
3305109;SÃO JOÃO DE MERITI;-43.3718846030395;-22.802330808634
3305133;SÃO JOSÉ DE UBÁ;-41.9412319414458;-21.3602211097574
3305158;SÃO JOSÉ DO VALE DO RIO PRETO;-42.9233683013341;-22.1497395104903
3305208;SÃO PEDRO DA ALDEIA;-42.1035286701542;-22.8372031947556
3305307;SÃO SEBASTIÃO DO ALTO;-42.1302196784864;-21.9544634108549
3305406;SAPUCAIA;-42.9141753604676;-21.9939558651925
3305505;SAQUAREMA;-42.4966940500338;-22.9311274159959
3305554;SEROPÉDICA;-43.7019252211618;-22.743011068024
3305604;SILVA JARDIM;-42.3898259273538;-22.6543301984185
3305703;SUMIDOURO;-42.6786255811119;-22.0506694108347
3305752;TANGUÁ;-42.7211719484129;-22.7339374343164
3305802;TERESÓPOLIS;-42.9629567139024;-22.4090049455632
3305901;TRAJANO DE MORAES;-42.0548152486202;-22.0613797048486
3306008;TRÊS RIOS;-43.2116094443354;-22.1174480009517
3306107;VALENÇA;-43.7048436783271;-22.2447194311794
3306156;VARRE-SAI;-41.8632953882988;-20.9292976638709
3306206;VASSOURAS;-43.6638740245132;-22.4090075730264
3306305;VOLTA REDONDA;-44.0935218846871;-22.5099676007978
3500105;ADAMANTINA;-51.0733647495818;-21.68831148
3500204;ADOLFO;-49.6497214255596;-21.232729777348
3500303;AGUAÍ;-46.9796931092697;-22.059684
3500402;ÁGUAS DA PRATA;-46.7167667096261;-21.934829
3500501;ÁGUAS DE LINDÓIA;-46.6317788359222;-22.4738220361707
3500550;ÁGUAS DE SANTA BÁRBARA;-49.2386077671316;-22.869149409425
3500600;ÁGUAS DE SÃO PEDRO;-47.8839747409776;-22.5973395538539
3500709;AGUDOS;-48.9901562879424;-22.474037
3500758;ALAMBARI;-47.8935883872336;-23.5538988926706
3500808;ALFREDO MARCONDES;-51.4129380665063;-21.9527411236002
3500907;ALTAIR;-49.0601107542409;-20.523304881604
3501004;ALTINÓPOLIS;-47.3732802928901;-21.0245826445728
3501103;ALTO ALEGRE;-50.1635967960874;-21.5816894572053
3501152;ALUMÍNIO;-47.2590569184704;-23.5333730478469
3501202;ÁLVARES FLORENCE;-49.91118481249;-20.3198762474474
3501301;ÁLVARES MACHADO;-51.4687972730125;-22.077778995
3501400;ÁLVARO DE CARVALHO;-49.720609020316;-22.0763746340434
3501509;ALVINLÂNDIA;-49.7630330293599;-22.4450101515788
3501608;AMERICANA;-47.3303629263814;-22.7408835
3501707;AMÉRICO BRASILIENSE;-48.1066045618439;-21.7300365
3501806;AMÉRICO DE CAMPOS;-49.7270268374496;-20.2964019435983
3501905;AMPARO;-46.7650856904637;-22.6993886263407
3502002;ANALÂNDIA;-47.6607664159226;-22.1287854993409
3502101;ANDRADINA;-51.3788477947637;-20.901463515
3502200;ANGATUBA;-48.406759616493;-23.483987
3502309;ANHEMBI;-48.126926830643;-22.786320939625
3502408;ANHUMAS;-51.386074423278;-22.2932371758311
3502507;APARECIDA;-45.2294293380918;-22.848154
3502606;APARECIDA D'OESTE;-50.8856157061664;-20.4508453725492
3502705;APIAÍ;-48.8486599046398;-24.513316
3502754;ARAÇARIGUAMA;-47.0715476361902;-23.4300408481693
3502804;ARAÇATUBA;-50.4392260727526;-21.205476
3502903;ARAÇOIABA DA SERRA;-47.5872429386271;-23.5073197972187
3503000;ARAMINA;-47.7860130410377;-20.0899442071251
3503109;ARANDU;-49.0509758715375;-23.1334071156444
3503158;ARAPEÍ;-44.4481065567943;-22.6747987232725
3503208;ARARAQUARA;-48.1744399375437;-21.7903595
3503307;ARARAS;-47.3858295274694;-22.3570865196587
3503356;ARCO-ÍRIS;-50.4649108682641;-21.7739140250212
3503406;AREALVA;-48.9204148013707;-22.0247674993088
3503505;AREIAS;-44.6994320050905;-22.5821938858719
3503604;AREIÓPOLIS;-48.6655945584847;-22.6739404491646
3503703;ARIRANHA;-48.7883365641079;-21.1861274429159
3503802;ARTUR NOGUEIRA;-47.1643011502677;-22.5713430104766
3503901;ARUJÁ;-46.3204896001138;-23.3958267409999
3503950;ASPÁSIA;-50.7269626714191;-20.158189985895
3504008;ASSIS;-50.41751004;-22.66283502
3504107;ATIBAIA;-46.5550625006743;-23.116308
3504206;AURIFLAMA;-50.5539593332149;-20.6873348994576
3504305;AVAÍ;-49.3368150411834;-22.1567721162872
3504404;AVANHANDAVA;-49.9426973011876;-21.4608705607152
3504503;AVARÉ;-48.9232631943567;-23.1031935
3504602;BADY BASSITT;-49.4485737092932;-20.9185637795998
3504701;BALBINOS;-49.3564734994135;-21.9015237820312
3504800;BÁLSAMO;-49.5793276900247;-20.7382637781816
3504909;BANANAL;-44.3233301289908;-22.6826159993241
3505005;BARÃO DE ANTONINA;-49.5660638969023;-23.6271105197246
3505104;BARBOSA;-49.9539885165489;-21.2590259219708
3505203;BARIRI;-48.7415247712398;-22.071978
3505302;BARRA BONITA;-48.5632292275695;-22.4911455
3505351;BARRA DO CHAPÉU;-49.0271391368039;-24.471425999288
3505401;BARRA DO TURVO;-48.5023434527708;-24.7593866560173
3505500;BARRETOS;-48.5673778394551;-20.558455515
3505609;BARRINHA;-48.1628135185261;-21.1917435
3505708;BARUERI;-46.8746528865305;-23.508902
3505807;BASTOS;-50.7348708618954;-21.92103747
3505906;BATATAIS;-47.5861067268683;-20.8919295
3506003;BAURU;-49.0830008670904;-22.3251225
3506102;BEBEDOURO;-48.4773621747017;-20.94981552
3506201;BENTO DE ABREU;-50.8118522148056;-21.2691080212024
3506300;BERNARDINO DE CAMPOS;-49.4740434846817;-23.0135530040032
3506359;BERTIOGA;-46.1365383351346;-23.8540145
3506409;BILAC;-50.4811104805001;-21.4025711351917
3506508;BIRIGUI;-50.339328516987;-21.2923922882494
3506607;BIRITIBA-MIRIM;-46.0412122248146;-23.5710333875
3506706;BOA ESPERANÇA DO SUL;-48.3905969069851;-21.9924841634404
3506805;BOCAINA;-48.5204936243826;-22.1339225456857
3506904;BOFETE;-48.2600330588198;-23.1025199999814
3507001;BOITUVA;-47.6714734979741;-23.2819440034999
3507100;BOM JESUS DOS PERDÕES;-46.4664928426292;-23.1308374287389
3507159;BOM SUCESSO DE ITARARÉ;-49.1437619226039;-24.3182628407156
3507209;BORÁ;-50.5448809992209;-22.2701171066814
3507308;BORACÉIA;-48.7792182831576;-22.1932056543658
3507407;BORBOREMA;-49.072640247934;-21.6215379942474
3507456;BOREBI;-48.9715958405052;-22.5678331168654
3507506;BOTUCATU;-48.4412893843504;-22.8883815
3507605;BRAGANÇA PAULISTA;-46.5423333739798;-22.9568955
3507704;BRAÚNA;-50.3181656103264;-21.5010212084555
3507753;BREJO ALEGRE;-50.187258508288;-21.166128499364
3507803;BRODOWSKI;-47.6563979568538;-20.9901403801924
3507902;BROTAS;-48.1268333241157;-22.286516985
3508009;BURI;-48.5974149737978;-23.7993814189726
3508108;BURITAMA;-50.1492812527853;-21.0670395669022
3508207;BURITIZAL;-47.7088600395175;-20.1931482216386
3508306;CABRÁLIA PAULISTA;-49.3324468331431;-22.4550869581335
3508405;CABREÚVA;-47.1336583734349;-23.3126743947758
3508504;CAÇAPAVA;-45.7077303650875;-23.100663752709
3508603;CACHOEIRA PAULISTA;-45.0106304149283;-22.6647543761424
3508702;CACONDE;-46.6468348789643;-21.5287380374975
3508801;CAFELÂNDIA;-49.6003544059215;-21.8097052866096
3508900;CAIABU;-51.2359531354811;-22.0123252565933
3509007;CAIEIRAS;-46.7441014176654;-23.3621160547412
3509106;CAIUÁ;-51.9868926967256;-21.8299102733969
3509205;CAJAMAR;-46.8829201465695;-23.360971384728
3509254;CAJATI;-48.1049998090052;-24.726360972223
3509304;CAJOBI;-48.8101223647094;-20.8790925178629
3509403;CAJURU;-47.304266116797;-21.2747175
3509452;CAMPINA DO MONTE ALEGRE;-48.4803990199383;-23.5840768383134
3509502;CAMPINAS;-47.0601562729732;-22.9073425
3509601;CAMPO LIMPO PAULISTA;-46.7638192327891;-23.2093964295223
3509700;CAMPOS DO JORDÃO;-45.5892017004491;-22.7400919138812
3509809;CAMPOS NOVOS PAULISTA;-50.0017947248853;-22.5997489993284
3509908;CANANÉIA;-47.9284828144297;-25.0169080699809
3509957;CANAS;-45.056975740535;-22.69066906604
3510005;CÂNDIDO MOTA;-50.3883931717685;-22.7469255
3510104;CÂNDIDO RODRIGUES;-48.634039310838;-21.3226135828498
3510153;CANITAR;-49.7854319545023;-23.0098372187953
3510203;CAPÃO BONITO;-48.3514345179275;-24.00680097
3510302;CAPELA DO ALTO;-47.7361184436443;-23.4699029552539
3510401;CAPIVARI;-47.5022061546687;-22.9995489145883
3510500;CARAGUATATUBA;-45.4108183822498;-23.6220065
3510609;CARAPICUÍBA;-46.8414454319096;-23.5352495
3510708;CARDOSO;-49.9149423028903;-20.0809915099979
3510807;CASA BRANCA;-47.0797582048272;-21.77798699
3510906;CÁSSIA DOS COQUEIROS;-47.1671058770489;-21.2850004285294
3511003;CASTILHO;-51.4894070558423;-20.8720265541211
3511102;CATANDUVA;-48.9758709390428;-21.1395385
3511201;CATIGUÁ;-49.0577421525082;-21.0485799993669
3511300;CEDRAL;-49.272841545891;-20.9042319222866
3511409;CERQUEIRA CÉSAR;-49.1653301708879;-23.0347974993199
3511508;CERQUILHO;-47.7375313251079;-23.1686725
3511607;CESÁRIO LANGE;-47.9521106553903;-23.2247318358775
3511706;CHARQUEADA;-47.7757002034567;-22.5088824120687
3511904;CLEMENTINA;-50.4503486921567;-21.5603100367994
3512001;COLINA;-48.5397383290134;-20.7187344993776
3512100;COLÔMBIA;-48.6874841798296;-20.1715588433353
3512209;CONCHAL;-47.1743757425524;-22.3300764479999
3512308;CONCHAS;-48.0098921336448;-23.012958080649
3512407;CORDEIRÓPOLIS;-47.4582829254001;-22.481707032329
3512506;COROADOS;-50.2872958479117;-21.3540528502723
3512605;CORONEL MACEDO;-49.3189123964155;-23.6322349818014
3512704;CORUMBATAÍ;-47.6266101304082;-22.2189967501708
3512803;COSMÓPOLIS;-47.1967707767946;-22.6457848858527
3512902;COSMORAMA;-49.7788596931171;-20.477034658871
3513009;COTIA;-46.9318463278886;-23.603514
3513108;CRAVINHOS;-47.730042348128;-21.3404305
3513207;CRISTAIS PAULISTA;-47.4238064520508;-20.4024919993924
3513306;CRUZÁLIA;-50.7936661595576;-22.7454989289789
3513405;CRUZEIRO;-44.9617319605967;-22.577749880422
3513504;CUBATÃO;-46.4200317682745;-23.883839
3513603;CUNHA;-44.9580269034981;-23.0747501474065
3513702;DESCALVADO;-47.6206639718592;-21.909083
3513801;DIADEMA;-46.623381393203;-23.689295
3513850;DIRCE REIS;-50.6060559888331;-20.4644127943002
3513900;DIVINOLÂNDIA;-46.7368697867924;-21.6616215060366
3514007;DOBRADA;-48.4002427192517;-21.5148043304059
3514106;DOIS CÓRREGOS;-48.3826759875355;-22.367316
3514205;DOLCINÓPOLIS;-50.5153630840246;-20.1228706610567
3514304;DOURADO;-48.3162358063433;-22.1131671963671
3514403;DRACENA;-51.5340496600627;-21.486137535
3514502;DUARTINA;-49.405045410633;-22.4148813758078
3514601;DUMONT;-47.9708434494443;-21.2333259993624
3514700;ECHAPORÃ;-50.2070061462144;-22.424996999334
3514809;ELDORADO;-48.103228422535;-24.525386611147
3514908;ELIAS FAUSTO;-47.3767742396416;-23.0425367211808
3514924;ELISIÁRIO;-49.1108358902026;-21.1644290184893
3514957;EMBAÚBA;-48.8326202921458;-20.9826680548747
3515004;EMBU;-46.8508599936736;-23.6473125
3515103;EMBU-GUAÇU;-46.8171088725496;-23.8318291037713
3515129;EMILIANÓPOLIS;-51.4804314280506;-21.8313089781002
3515152;ENGENHEIRO COELHO;-47.2130797305393;-22.4911899524775
3515186;ESPÍRITO SANTO DO PINHAL;-46.7455142898696;-22.1970535
3515194;ESPÍRITO SANTO DO TURVO;-49.4298252858159;-22.6949734920695
3515202;ESTRELA D'OESTE;-50.4054668479512;-20.2860822039747
3515301;ESTRELA DO NORTE;-51.6641761909517;-22.4905989019911
3515350;EUCLIDES DA CUNHA PAULISTA;-52.5908983802766;-22.5549969202085
3515400;FARTURA;-49.5120533766983;-23.3889609139385
3515509;FERNANDÓPOLIS;-50.2487484305834;-20.28238299
3515608;FERNANDO PRESTES;-48.6922730531942;-21.2671219899524
3515657;FERNÃO;-49.5198412111563;-22.3591383191477
3515707;FERRAZ DE VASCONCELOS;-46.3665526715742;-23.5415445
3515806;FLORA RICA;-51.3823008410719;-21.6767339356144
3515905;FLOREAL;-50.1456890086828;-20.6740312279254
3516002;FLÓRIDA PAULISTA;-51.1688764668277;-21.6134276151642
3516101;FLORÍNIA;-50.72482247338;-22.903568778762
3516200;FRANCA;-47.4023316256775;-20.536097
3516309;FRANCISCO MORATO;-46.7325267047053;-23.2758255
3516408;FRANCO DA ROCHA;-46.7278746685526;-23.3203025
3516507;GABRIEL MONTEIRO;-50.5554608419398;-21.5289801353128
3516606;GÁLIA;-49.55211132983;-22.294019248259
3516705;GARÇA;-49.656529935058;-22.21070949
3516804;GASTÃO VIDIGAL;-50.1902197322049;-20.7952394993746
3516853;GAVIÃO PEIXOTO;-48.4954592027481;-21.8403669022702
3516903;GENERAL SALGADO;-50.3618137021237;-20.648369316722
3517000;GETULINA;-49.929283572294;-21.7998305974601
3517109;GLICÉRIO;-50.208416728114;-21.3797778057066
3517208;GUAIÇARA;-49.7987616909618;-21.622142999353
3517307;GUAIMBÊ;-49.8971777502379;-21.91092065892
3517406;GUAÍRA;-48.314470490026;-20.320144335
3517505;GUAPIAÇU;-49.2191458577245;-20.7964486248653
3517604;GUAPIARA;-48.5276813218495;-24.1825265
3517703;GUARÁ;-47.8245929501746;-20.4275570617021
3517802;GUARAÇAÍ;-51.2091063449954;-21.0328813875825
3517901;GUARACI;-48.9445025950499;-20.4988092128936
3518008;GUARANI D'OESTE;-50.3415338816928;-20.0757055718498
3518107;GUARANTÃ;-49.5948218473783;-21.8951462014728
3518206;GUARARAPES;-50.6426390482505;-21.253446495
3518305;GUARAREMA;-46.0410534647582;-23.415233019833
3518404;GUARATINGUETÁ;-45.1916001284202;-22.8174250893318
3518503;GUAREÍ;-48.1845381753097;-23.3731401917664
3518602;GUARIBA;-48.2340567272232;-21.357996
3518701;GUARUJÁ;-46.2490342794416;-23.995149
3518800;GUARULHOS;-46.5310840856611;-23.468506
3518859;GUATAPARÁ;-48.037729357499;-21.4918946535898
3518909;GUZOLÂNDIA;-50.6614595041436;-20.6501686872551
3519006;HERCULÂNDIA;-50.3855215980828;-22.0037471806678
3519055;HOLAMBRA;-47.0592869062413;-22.6417496242127
3519071;HORTOLÂNDIA;-47.2210966097575;-22.858395
3519105;IACANGA;-49.0169299189126;-21.8919776026997
3519204;IACRI;-50.6891999323707;-21.8550610868608
3519253;IARAS;-49.1561791517071;-22.8718922795928
3519303;IBATÉ;-48.0023882086525;-21.955602
3519402;IBIRÁ;-49.238861531251;-21.0805374993661
3519501;IBIRAREMA;-50.07912539457;-22.8145429597086
3519600;IBITINGA;-48.8276946930001;-21.7570829843498
3519709;IBIÚNA;-47.2204911874899;-23.6526325
3519808;ICÉM;-49.1961201914742;-20.3435051210596
3519907;IEPÊ;-51.0774138909334;-22.6631014713253
3520004;IGARAÇU DO TIETÊ;-48.5570661013871;-22.511149
3520103;IGARAPAVA;-47.751066571313;-20.039612535
